Code,Name,Value
en,"PANGKALAN BALAI","PANGKALAN BALAI"
en,SETERIO,SETERIO
en,"TANJUNG MENANG DARAT","TANJUNG MENANG DARAT"
en,"KAYUARA KUNING","KAYUARA KUNING"
en,"PANGKALAN PANJI","PANGKALAN PANJI"
en,LANGKAN,LANGKAN
en,"KEDONDONG RAYE","KEDONDONG RAYE"
en,"SUKA RAJA BARU","SUKA RAJA BARU"
en,"RIMBA BALAI","RIMBA BALAI"
en,"LALANG SEMBAWA","LALANG SEMBAWA"
en,MAINAN,MAINAN
en,"LIMBANG MULYA","LIMBANG MULYA"
en,SAKOMAKMUR,SAKOMAKMUR
en,"PULAU MUNING","MUNING ISLAND"
en,"MUARA DAMAI","MUARA DAMAI"
en,"SANTAN SARI","SANTAN SARI"
en,"AIR BATU","BATU WATER"
en,SUKAMORO,SUKAMORO
en,"PANGKALAN BENTENG","PANGKALAN BENTENG"
en,GASING,GASING
en,KENTEN,KENTEN
en,"SUNGAI RENGIT","RENGIT RIVER"
en,"TALANG BULUH","TALANG BULUH"
en,"KENTEN LAUT","KENTEN LAUT"
en,"TALANG KERAMAT","TALANG KERAMAT"
en,"SUNGAI RENGIT MURNI","RENGIT MURNI RIVER"
en,SEBALIK,SEBALIK
en,"TANJUNG LAGO","TANJUNG LAGO"
en,"MANGGAR RAYA","MANGGAR RAYA"
en,"MUARA SUGIH","MUARA SUGIH"
en,"SUMBER MEKAR MUKTI","SUMBER MEKAR MUKTI"
en,"KUALA PUNTIAN","KUALA PUNTIAN"
en,"TELANG SARI","TELANG SARI"
en,"BUNGA KARANG","BUNGA KARANG"
en,"SUNGAI REBO","REBO RIVER"
en,"TIRTO SARI","TIRTO SARI"
en,"PEMATANG PALAS","PEMATANG PALAS"
en,PERAJEN,PERAJEN
en,"PULAU BORANG","BORANG ISLAND"
en,"MERAH MATA","MERAH MATA"
en,PERAMBAHAN,PERAMBAHAN
en,"MARIANA ILIR","MARIANA ILIR"
en,"DUREN IJO","DUREN IJO"
en,"PERAMBAHAN BARU","PERAMBAHAN BARU"
en,"CINTA MANIS BARU","CINTA MANIS BARU"
en,"NUSA MAKMUR","NUSA MAKMUR"
en,SEBOKOR,SEBOKOR
en,"PANCA DESA","PANCA DESA"
en,"TELUK TENGGIRIK","TENGGIRIK BAY"
en,"KUMBANG PADANG PERMATA","KUMBANG PADANG PERMATA"
en,"PANCA MULYA","PANCA MULYA"
en,"AIR KUMBANG BAKTI","KUMBANG BAKTI WATER"
en,"KEBON SAHANG","KEBON SAHANG"
en,"PULAU PARANG","PARANG ISLAND"
en,SIJU,SIJU
en,"TANAH LEMBAK","TANAH LEMBAK"
en,PELAJU,PELAJU
en,"DURIAN GADIS","DURIAN GADIS"
en,"TANJUNG KERANG","TANJUNG KERANG"
en,"TANJUNG MERBU","TANJUNG MERBU"
en,"GELEBAK DALAM","GELEBAK DALAM"
en,"PANGKALAN GELEBAK","PANGKALAN GELEBAK"
en,"SUNGAI KEDUKAN","KEDUKAN RIVER"
en,MENTEN,MENTEN
en,"DESA BARU","DESA BARU"
en,"JAKABARING SELATAN","SOUTH JAKABARING"
en,"MUARA PADANG","MUARA PADANG"
en,"MARGO MULYO 20","MARGO MULYO 20"
en,"SIDO MULYO 18","SIDO MULYO 18"
en,"AIR GADING","GADING WATER"
en,"TIRTO RAHARJO","TIRTO RAHARJO"
en,"MARGA SUGIHAN","MARGA SUGIHAN"
en,"SIDOMULYO 20","SIDOMULYO 20"
en,"DAYA MAKMUR","DAYA MAKMUR"
en,"DAYA UTAMA","DAYA UTAMA"
en,"DAYA BANGUN HARJO","DAYA BANGUN HARJO"
en,"MARGO MULYO 16","MARGO MULYO 16"
en,INDRAPURA,INDRAPURA
en,"TIRTO HARJO","TIRTO HARJO"
en,"DAYA KUSUMA","DAYA KUSUMA"
en,"MARGO RUKUN","MARGO RUKUN"
en,"GANESHA MUKTI","GANESHA MUKTI"
en,GILIRANG,GILIRANG
en,"TIRTA MULYO","TIRTA MULYO"
en,"JALUR MULYA","JALUR MULYA"
en,"TIMBUL JAYA","TIMBUL JAYA"
en,"JURU TAROH","JURU TAROH"
en,"KUALA SUGIHAN","KUALA SUGIHAN"
en,"UPANG MAKMUR","UPANG MAKMUR"
en,PANGESTU,PANGESTU
en,"DELTA UPANG","DELTA UPANG"
en,"PENDOWO HARJO","PENDOWO HARJO"
en,"UPANG MULYA","UPANG MULYA"
en,"SUNGAI SEMUT","SEMUT RIVER"
en,BINTARAN,BINTARAN
en,ENGGALREJO,ENGGALREJO
en,"AIR SOLOK BATU","SOLOK BATU WATER"
en,"SALEK AGUNG","SALEK AGUNG"
en,"SALEK MUKTI","SALEK MUKTI"
en,"SALEK JAYA","SALEK JAYA"
en,"SALEK MULYA","SALEK MULYA"
en,"SALEK MAKMUR","SALEK MAKMUR"
en,UPANG,UPANG
en,"UPANG MARGA","UPANG MARGA"
en,"TELUK PAYO","PAYO BAY"
en,"SUNGSANG III","SUNGSANG III"
en,"SUNGSANG I","SUNGSANG I"
en,"SUNGSANG II","SUNGSANG II"
en,MAJURIA,MAJURIA
en,"TABALA JAYA","TABALA JAYA"
en,"SUNGSANG IV","SUNGSANG IV"
en,"PERAJEN JAYA","PERAJEN JAYA"
en,"RIMAU SUNGSANG","RIMAU SUNGSANG"
en,"MUARA SUNGSANG","MUARA SUNGSANG"
en,"MARGA SUNGSANG","MARGA SUNGSANG"
en,"TELANG JAYA","TELANG JAYA"
en,"TELANG MAKMUR","TELANG MAKMUR"
en,"SUMBER HIDUP","SUMBER HIDUP"
en,"TELANG REJO","TELANG REJO"
en,"TELANG KARYA","TELANG KARYA"
en,"UPANG JAYA","UPANG JAYA"
en,"UPANG CERIA","UPANG CERIA"
en,"UPANG CEMARA","UPANG CEMARA"
en,"UPANG KARYA","UPANG KARYA"
en,"MUARA TELANG MARGA","MUARA TELANG MARGA"
en,"SRI TIGA","SRI TIGA"
en,"MUARA TELANG","MUARA TELANG"
en,"TERUSAN MUARA","TERUSAN MUARA"
en,"TERUSAN TENGAH","CENTRAL TERUSAN"
en,"TERUSAN DALAM","TERUSAN DALAM"
en,"TALANG LUBUK","TALANG LUBUK"
en,"TELUK AGUNG","AGUNG BAY"
en,"PULAU DUKU","DUKU ISLAND"
en,"SINAR MARGA","SINAR MARGA"
en,"GALANG TINGGI","GALANG TINGGI"
en,"KEMANG BANDUNG","KEMANG BANDUNG"
en,"SELABUNG BELIMBING JAYA","SELABUNG BELIMBING JAYA"
en,"WAY TIMAH","WAY TIMAH"
en,SIPATUHU,SIPATUHU
en,"AIR RUPIK","RUPIK WATER"
en,"BANDAR AGUNG RANAU","BANDAR AGUNG RANAU"
en,"RANTAU NIPIS","RANTAU NIPIS"
en,TELANAI,TELANAI
en,"SIPATUHU DUA","SIPATUHU DUA"
en,"TANGSI AGUNG","TANGSI AGUNG"
en,"TERAP MULIA","TERAP MULIA"
en,"SURABAYA TIMUR","EAST SURABAYA"
en,"GUNUNG AJI","GUNUNG AJI"
en,PILLA,PILLA
en,"REMANAM JAYA","REMANAM JAYA"
en,"WAY WANGI SEMINUNG","WAY WANGI SEMINUNG"
en,"KIWIS RAYA","KIWIS RAYA"
en,"SIGIGOK RAYA","SIGIGOK RAYA"
en,"GEDUNG RANAU","GEDUNG RANAU"
en,"BEDENG TIGA","BEDENG TIGA"
en,HANGKUSA,HANGKUSA
en,"SIMPANG SENDER","SIMPANG SENDER"
en,"GEDUNG BARU","GEDUNG BARU"
en,"WAY RELAI","WAY RELAI"
en,"TANJUNG BARU RANAU","TANJUNG BARU RANAU"
en,"SIMPANG SENDER UTARA","NORTH SIMPANG SENDER"
en,"SIMPANG SENDER SELATAN","SOUTH SIMPANG SENDER"
en,"SIMPANG SENDER TIMUR","EAST SIMPANG SENDER"
en,"SIMPANG SENDER TENGAH","CENTRAL SIMPANG SENDER"
en,"PAKHDA SUKA","PAKHDA SUKA"
en,"SERUMPUN JAYA","SERUMPUN JAYA"
en,SIPIN,SIPIN
en,"TANJUNG DURIAN","TANJUNG DURIAN"
en,"KARET JAYA","KARET JAYA"
en,"SERAKAT JAYA","SERAKAT JAYA"
en,"DURIAN SEMBILAN","DURIAN SEMBILAN"
en,"SUMBER RINGIN","SUMBER RINGIN"
en,"KEMBANG TINGGI","KEMBANG TINGGI"
en,"DANAU JAYA","JAYA LAKE"
en,"SUMBER RAYA","SUMBER RAYA"
en,"SINAR NAPALAN","SINAR NAPALAN"
en,"AIR KELIAN","KELIAN WATER"
en,LUBAR,LUBAR
en,"BUNGIN CAMPANG","BUNGIN CAMPANG"
en,DAMARPURA,DAMARPURA
en,TEKANA,TEKANA
en,"SINAR DANAU","SINAR DANAU"
en,GEMIUNG,GEMIUNG
en,"SUKARAJA II","SUKARAJA II"
en,"BATU BELANG JAYA","BATU BELANG JAYA"
en,KISAU,KISAU
en,"PANCUR PUNGAH","PANCUR PUNGAH"
en,"PASAR MUARADUA","PASAR MUARADUA"
en,"GEDUNG LEPIHAN","GEDUNG LEPIHAN"
en,PENDAGAN,PENDAGAN
en,MEHANGGIN,MEHANGGIN
en,"BATU BELANG 2","BATU BELANG 2"
en,PELANGKI,PELANGKI
en,PELAWI,PELAWI
en,BENDI,BENDI
en,RUOS,RUOS
en,PEKUWOLAN,PEKUWOLAN
en,MAJAR,MAJAR
en,"BUMI AGUNG JAYA","BUMI AGUNG JAYA"
en,"TANJUNG MENANG ILIR","TANJUNG MENANG ILIR"
en,"TANJUNG MENANG ULU","TANJUNG MENANG ULU"
en,"NEGERI CAHYA","NEGERI CAHYA"
en,"SUKARAJA I","SUKARAJA I"
en,"LUBUK LIKU","LUBUK LIKU"
en,"KARANG PENDETA","KARANG PENDETA"
en,PENINGGIRAN,PENINGGIRAN
en,"KURIPAN 2","KURIPAN 2"
en,"NAGAR AGUNG","NAGAR AGUNG"
en,"SAUNG NAGA","SAUNG NAGA"
en,"NEGERI BATIN BARU","NEGERI BATIN BARU"
en,"KOTA AMAN","AMAN CITY"
en,PENINJAUAN,PENINJAUAN
en,"SIMPANG SAGA","SIMPANG SAGA"
en,"PERUPUS BLAMBANGAN","PERUPUS BLAMBANGAN"
en,"KAGELANG BLAMBANGAN","KAGELANG BLAMBANGAN"
en,"SUKAJADI BLAMBANGAN","SUKAJADI BLAMBANGAN"
en,"BEDENG BLAMBANGAN","BEDENG BLAMBANGAN"
en,"BUMI GENAP","BUMI GENAP"
en,"GEDUNG NYAWA","GEDUNG NYAWA"
en,SURA,SURA
en,MERPANG,MERPANG
en,"AIR BARU","BARU WATER"
en,BALAIAN,BALAIAN
en,BERASANG,BERASANG
en,"TEBAT GABUS","TEBAT GABUS"
en,"PADANG LAY","PADANG LAY"
en,"DANAU RATA","RATA LAKE"
en,TENANG,TENANG
en,"BANDAR ALAM LAMA","BANDAR ALAM LAMA"
en,"SINGA LAGA","SINGA LAGA"
en,"AIR ALUN","ALUN WATER"
en,"GUNUNG GARE","GUNUNG GARE"
en,"SIMPANG LUBUK DALAM","SIMPANG LUBUK DALAM"
en,"ULAK AGUNG ULU","ULAK AGUNG ULU"
en,"BANDAR ALAM BARU","BANDAR ALAM BARU"
en,"ULAK AGUNG ILIR","ULAK AGUNG ILIR"
en,ALUNDUA,ALUNDUA
en,"MUARADUA KISAM","MUARADUA KISAM"
en,"BAYUR TENGAH","CENTRAL BAYUR"
en,"PULAU KEMILING","KEMILING ISLAND"
en,"SIMPANG CAMPANG","SIMPANG CAMPANG"
en,PANGANDONAN,PANGANDONAN
en,PIUS,PIUS
en,"SIMPANG PANCUR","SIMPANG PANCUR"
en,"TANJUNG KARI","TANJUNG KARI"
en,AROMANTAI,AROMANTAI
en,"PULAU BERINGIN","BERINGIN ISLAND"
en,"PEMATANG OBAR","PEMATANG OBAR"
en,"ANUGERAH KEMU","ANUGERAH KEMU"
en,"KEMU ULU","KEMU ULU"
en,"PULAU BERINGIN UTARA","NORTH BERINGIN ISLAND"
en,"TANJUNG BULAN ULU","TANJUNG BULAN ULU"
en,"MUARA SINDANG ILIR","MUARA SINDANG ILIR"
en,"MUARA SINDANG TENGAH","CENTRAL MUARA SINDANG"
en,"ULU DANAU","ULU DANAU"
en,"TEBAT LAYANG","TEBAT LAYANG"
en,"CUKOH NAU","CUKOH NAU"
en,"PECAH PINGGAN","PECAH PINGGAN"
en,"UJAN MAS","UJAN MAS"
en,"PULAU KEMUNING","KEMUNING ISLAND"
en,"TANAH PILIH","TANAH PILIH"
en,"GUNTUNG JAYA","GUNTUNG JAYA"
en,"SIMPANG LUAS","SIMPANG LUAS"
en,SEBAJA,SEBAJA
en,"SADAU JAYA","SADAU JAYA"
en,"PASAR MARTAPURA","PASAR MARTAPURA"
en,"PAKU SENGKUNYIT","PAKU SENGKUNYIT"
en,"DUSUN MARTAPURA","DUSUN MARTAPURA"
en,KEROMONGAN,KEROMONGAN
en,PERJAYA,PERJAYA
en,"KOTA BARU BARAT","WEST BARU CITY"
en,"KOTA BARU SELATAN","SOUTH BARU CITY"
en,"SUNGAI TUHA JAYA","TUHA JAYA RIVER"
en,"TERUKIS RAHAYU","TERUKIS RAHAYU"
en,"VETERAN JAYA","VETERAN JAYA"
en,"PERJAYA BARAT","WEST PERJAYA"
en,"TANJUNG KEMALA BARAT","WEST TANJUNG KEMALA"
en,"BATURAJA BUNGIN","BATURAJA BUNGIN"
en,"SABAH LIOH","SABAH LIOH"
en,"NEGERI RATU BARU","NEGERI RATU BARU"
en,PERACAK,PERACAK
en,"TUNAS PERACAK","TUNAS PERACAK"
en,MENDAH,MENDAH
en,"BUNGA MAYANG","BUNGA MAYANG"
en,"TUMI JAYA","TUMI JAYA"
en,"WAY SALAK","WAY SALAK"
en,"PERACAK JAYA","PERACAK JAYA"
en,KAMBANG,KAMBANG
en,BANUMAS,BANUMAS
en,BANUAYU,BANUAYU
en,"NEGERI PAKUAN","NEGERI PAKUAN"
en,"PAHANG ASRI","PAHANG ASRI"
en,"PEMETUNG BASUKI","PEMETUNG BASUKI"
en,"SAUNG DADI","SAUNG DADI"
en,"TERANTANG SAKTI","TERANTANG SAKTI"
en,"NEGERI AGUNG JAYA","NEGERI AGUNG JAYA"
en,"BANTAN PELITA","BANTAN PELITA"
en,"PISANG JAYA","PISANG JAYA"
en,"KURUNGAN NYAWA","KURUNGAN NYAWA"
en,"TEBAT JAYA","TEBAT JAYA"
en,"SRI DADI / SARIDATI","SRI DADI / SARIDATI"
en,"KURUNGAN NYAWA I","KURUNGAN NYAWA I"
en,"KURUNGAN NYAWA II","KURUNGAN NYAWA II"
en,"KURUNGAN NYAWA III","KURUNGAN NYAWA III"
en,"CIPTA MUDA","CIPTA MUDA"
en,"AMAN JAYA","AMAN JAYA"
en,"SUKARAJA TUHA","SUKARAJA TUHA"
en,"MULYO AGUNG","MULYO AGUNG"
en,"GANJAR AGUNG","GANJAR AGUNG"
en,MUDASENTOSA,MUDASENTOSA
en,LIMANSARI,LIMANSARI
en,"SUMBER ASRI","SUMBER ASRI"
en,TEKOREJO,TEKOREJO
en,PENGANDONAN,PENGANDONAN
en,"SUMEDANG SARI","SUMEDANG SARI"
en,"METRO REJO","METRO REJO"
en,"BANYUMAS ASRI","BANYUMAS ASRI"
en,"RAMAN AGUNG","RAMAN AGUNG"
en,"BUKIT MAS","MAS HILL"
en,"BERASAN MULYA","BERASAN MULYA"
en,"WONODADI ASRI","WONODADI ASRI"
en,"BUMI RAHAYU MUKTI","BUMI RAHAYU MUKTI"
en,"SRI BUNGA","SRI BUNGA"
en,"PANDAN SARI II","PANDAN SARI II"
en,"SURYA MENANG","SURYA MENANG"
en,"MUNCAK KABAU","MUNCAK KABAU"
en,"SRI BULAN","SRI BULAN"
en,"PANDAN JAYA","PANDAN JAYA"
en,"RIANG BANDUNG","RIANG BANDUNG"
en,"KARANG NEGARA","KARANG NEGARA"
en,"JATI MULYO II","JATI MULYO II"
en,"RASUAN BARU","RASUAN BARU"
en,"PANDAN AGUNG","PANDAN AGUNG"
en,"MARGO TANI","MARGO TANI"
en,"BANBAN REJO","BANBAN REJO"
en,"RIANG BANDUNG ILIR","RIANG BANDUNG ILIR"
en,"SRI KENCANA","SRI KENCANA"
en,"MARGOTANI II","MARGOTANI II"
en,"KOTANEGARA TIMUR","EAST KOTANEGARA"
en,"BATU MARTA X","BATU MARTA X"
en,"BINA AMARTA","BINA AMARTA"
en,"BATU MARTA VI","BATU MARTA VI"
en,NIKAN,NIKAN
en,"KARYA MAKMUR VIII","KARYA MAKMUR VIII"
en,"MARTA V JAYA","MARTA V JAYA"
en,"MARTA MULYA","MARTA MULYA"
en,"TRI MARTA JAYA","TRI MARTA JAYA"
en,"SUKA DAMAI TIMUR","EAST SUKA DAMAI"
en,"HARJO MULYO","HARJO MULYO"
en,MENDAYUN,MENDAYUN
en,RASUAN,RASUAN
en,MENGULAK,MENGULAK
en,"SP KARTA MULYA","SP KARTA MULYA"
en,"KARTA MULYA","KARTA MULYA"
en,"AGUNG JATI","AGUNG JATI"
en,"RASUAN DARAT","RASUAN DARAT"
en,"HARJOMULYO JAYA","HARJOMULYO JAYA"
en,TUGUMULYO,TUGUMULYO
en,"BANGSA NEGARA","BANGSA NEGARA"
en,"TUGU HARUM","TUGU HARUM"
en,"TULUS AYU","TULUS AYU"
en,"KARANG BINANGUN","KARANG BINANGUN"
en,"JATI MULYO 1","JATI MULYO 1"
en,"PANDAN SARI 1","PANDAN SARI 1"
en,"LUBUK HARJO","LUBUK HARJO"
en,"JOSO WINANGUN","JOSO WINANGUN"
en,"TEBING SARI MULYA","TEBING SARI MULYA"
en,"KARANG BINANGUN II","KARANG BINANGUN II"
en,"BURNAI SARI MULYA","BURNAI SARI MULYA"
en,TRIYOSO,TRIYOSO
en,SERBAGUNA,SERBAGUNA
en,PUJORAHAYU,PUJORAHAYU
en,"HARJO WINANGUN","HARJO WINANGUN"
en,"KARANG KEMIRI","KARANG KEMIRI"
en,"SUMBER SUKO JAYA","SUMBER SUKO JAYA"
en,"GEDUNG REJO","GEDUNG REJO"
en,"REJOSARI JAYA","REJOSARI JAYA"
en,"MARGO KOYO","MARGO KOYO"
en,"KARSA JAYA","KARSA JAYA"
en,"WINDU SARI","WINDU SARI"
en,"TRI KARYA","TRI KARYA"
en,"NUSA TUNGGAL","NUSA TUNGGAL"
en,NUSARAYA,NUSARAYA
en,"NUSA BALI","NUSA BALI"
en,"NUSA BAKTI","NUSA BAKTI"
en,"SENU MARGA","SENU MARGA"
en,"NUSA MAJU","NUSA MAJU"
en,"NUSA AGUNG","NUSA AGUNG"
en,"NUSA TENGGARA","SOUTHEAST NUSA"
en,"SINAR BALI","SINAR BALI"
en,"KARANG JADI","KARANG JADI"
en,"DADI REJO","DADI REJO"
en,"SRI BANTOLO","SRI BANTOLO"
en,"TANJUNG KEMUNING","TANJUNG KEMUNING"
en,"KARANG MANIK","KARANG MANIK"
en,"RAMAN JAYA","RAMAN JAYA"
en,"KELI REJO","KELI REJO"
en,"TOTO REJO","TOTO REJO"
en,"KEMUNING JAYA","KEMUNING JAYA"
en,"BATU MAS","BATU MAS"
en,"DARMA BUANA","DARMA BUANA"
en,"BUDI LUHUR","BUDI LUHUR"
en,"MARGO MULYO MAKMUR","MARGO MULYO MAKMUR"
en,SRIBUDAYA,SRIBUDAYA
en,"ULAK BUNTAR","ULAK BUNTAR"
en,"SARI GUNA","SARI GUNA"
en,"SIDO WALUYO","SIDO WALUYO"
en,PETANGGAN,PETANGGAN
en,"JAYA MULIA","JAYA MULIA"
en,"TRIMO HARJO","TRIMO HARJO"
en,KRUJON,KRUJON
en,"TAMAN MULYO","TAMAN MULYO"
en,"MUJO RAHAYU","MUJO RAHAYU"
en,"TAMAN HARJO","TAMAN HARJO"
en,"TRIMO REJO","TRIMO REJO"
en,"KARANG MARGA","KARANG MARGA"
en,"TARAMAN JAYA","TARAMAN JAYA"
en,"SRI WANGI ULU","SRI WANGI ULU"
en,"KARANG MENJANGAN","KARANG MENJANGAN"
en,"KARANG MELATI","KARANG MELATI"
en,"TULUNG HARAPAN","TULUNG HARAPAN"
en,NIRWANA,NIRWANA
en,"BURNAI MULYA","BURNAI MULYA"
en,"KOTA TANAH","TANAH CITY"
en,"BURNAI JAYA","BURNAI JAYA"
en,"KOTA MULYA","MULYA CITY"
en,"BUNGIN JAYA","BUNGIN JAYA"
en,"MELATI AGUNG","MELATI AGUNG"
en,"WANA MAKMUR","WANA MAKMUR"
en,"BAWANG TIKAR","BAWANG TIKAR"
en,"WANA JAYA","WANA JAYA"
en,"ULAK BARU","ULAK BARU"
en,"CAMPANG TIGA ULU","CAMPANG TIGA ULU"
en,"CAMPANG TIGA ILIR","CAMPANG TIGA ILIR"
en,"MALUAI INDAH","MALUAI INDAH"
en,"HARISAN JAYA","HARISAN JAYA"
en,"CAMPANG TIGA JAYA","CAMPANG TIGA JAYA"
en,"TANJUNG KUKUH","TANJUNG KUKUH"
en,"MENANGA BESAR","MENANGA BESAR"
en,"MENANGA TENGAH","CENTRAL MENANGA"
en,"ADU MANIS","ADU MANIS"
en,"KANGKUNG ILIR","KANGKUNG ILIR"
en,"BETUNG TIMUR","EAST BETUNG"
en,"MENANGA SARI","MENANGA SARI"
en,"SERI MENANTI","SERI MENANTI"
en,"KUANG ANYAR","KUANG ANYAR"
en,KASAH,KASAH
en,"MUARA KUANG","MUARA KUANG"
en,"TANABANG ILIR","TANABANG ILIR"
en,"SERI KEMBANG","SERI KEMBANG"
en,"NAGA SARI","NAGA SARI"
en,"SUKA CINTA","SUKA CINTA"
en,KELAMPADU,KELAMPADU
en,"RAMA KASIH","RAMA KASIH"
en,"TANABANG ULU","TANABANG ULU"
en,"IBUL DALAM","IBUL DALAM"
en,"BERINGIN DALAM","BERINGIN DALAM"
en,"KUANG DALAM BARAT","WEST KUANG DALAM"
en,"LUBUK TUNGGAL","LUBUK TUNGGAL"
en,"ULAK SEGARA","ULAK SEGARA"
en,"TAMBANG RAMBANG","TAMBANG RAMBANG"
en,TANGAI,TANGAI
en,"TANJUNG MIRING","TANJUNG MIRING"
en,SUNUR,SUNUR
en,"KUANG DALAM TIMUR","EAST KUANG DALAM"
en,"ULAK KEMBAHANG","ULAK KEMBAHANG"
en,"LUBUK KELIAT","LUBUK KELIAT"
en,EMBACANG,EMBACANG
en,"BETUNG I","BETUNG I"
en,"KASIH RAJA","KASIH RAJA"
en,"TALANG TENGAH","CENTRAL TALANG"
en,KETIAU,KETIAU
en,"BETUNG II","BETUNG II"
en,PAYALINGKUNG,PAYALINGKUNG
en,"TALANG TENGAH LAUT","TALANG CENTRAL LAUT"
en,"SERI BANDUNG","SERI BANDUNG"
en,"SERI TANJUNG","SERI TANJUNG"
en,"TANJUNG TAMBAK","TANJUNG TAMBAK"
en,"TANJUNG BARU PETAI","TANJUNG BARU PETAI"
en,"TANJUNG BATU SEBERANG","TANJUNG BATU SEBERANG"
en,"TANJUNG ATAP","TANJUNG ATAP"
en,"LIMBANG JAYA I","LIMBANG JAYA I"
en,"TANJUNG PINANG I","TANJUNG PINANG I"
en,"SENURO TIMUR","EAST SENURO"
en,BURAI,BURAI
en,"TANJUNG BATU TIMUR","EAST TANJUNG BATU"
en,"TANJUNG TAMBAK BARU","TANJUNG TAMBAK BARU"
en,"LIMBANG JAYA II","LIMBANG JAYA II"
en,"SENURO BARAT","WEST SENURO"
en,"TANJUNG PINANG II","TANJUNG PINANG II"
en,"TANJUNG ATAP BARAT","WEST TANJUNG ATAP"
en,"TEBEDAK I","TEBEDAK I"
en,"LUBUK BANDUNG","LUBUK BANDUNG"
en,"RENGAS I","RENGAS I"
en,"TALANG SELEMAN","TALANG SELEMAN"
en,"PAYARAMAN TIMUR","EAST PAYARAMAN"
en,"SERI KEMBANG I","SERI KEMBANG I"
en,"TANJUNG LALANG","TANJUNG LALANG"
en,"SERI KEMBANG II","SERI KEMBANG II"
en,"SERI KEMBANG III","SERI KEMBANG III"
en,"TEBEDAK II","TEBEDAK II"
en,"RENGAS II","RENGAS II"
en,"PAYARAMAN BARAT","WEST PAYARAMAN"
en,KELAMPAIAN,KELAMPAIAN
en,"RANTAU ALAI","RANTAU ALAI"
en,KERTABAYANG,KERTABAYANG
en,"SANDING MARGA","SANDING MARGA"
en,"LEBUNG BANDUNG","LEBUNG BANDUNG"
en,"TALANG SARI","TALANG SARI"
en,"SIRAH PULAU KILIP","SIRAH KILIP ISLAND"
en,"SUKANANTI  BARU","SUKANANTI  BARU"
en,"KUMBANG ULU","KUMBANG ULU"
en,"KUMBANG ILIR","KUMBANG ILIR"
en,"MUARA KUMBANG","MUARA KUMBANG"
en,"PANDAN ARANG","PANDAN ARANG"
en,"KANDIS I","KANDIS I"
en,"SANTAPAN BARAT","WEST SANTAPAN"
en,"SANTAPAN TIMUR","EAST SANTAPAN"
en,"KANDIS II","KANDIS II"
en,"LUBUK SEGONANG","LUBUK SEGONANG"
en,"TANJUNG TEMIANG","TANJUNG TEMIANG"
en,SERIDALAM,SERIDALAM
en,"TANJUNG RAJA BARAT","WEST TANJUNG RAJA"
en,"TANJUNG RAJA UTARA","NORTH TANJUNG RAJA"
en,"TALANG BALAI BARU I","TALANG BALAI BARU I"
en,"SIRING ALAM","SIRING ALAM"
en,"TANJUNG AGAS","TANJUNG AGAS"
en,"TALANG BALAI LAMA","TALANG BALAI LAMA"
en,"ULAK KERBAU LAMA","ULAK KERBAU LAMA"
en,"ULAK KERBAU BARU","ULAK KERBAU BARU"
en,"TANJUNG RAJA TIMUR","EAST TANJUNG RAJA"
en,BELANTI,BELANTI
en,"TANJUNG RAJA SELATAN","SOUTH TANJUNG RAJA"
en,"TALANG BALAI BARU II","TALANG BALAI BARU II"
en,SKONJING,SKONJING
en,"KETAPANG I","KETAPANG I"
en,JAGALANA,JAGALANA
en,"KOTA DARO I","DARO I CITY"
en,"KOTA DARO II","DARO II CITY"
en,"RANTAU PANJANG ILIR","RANTAU PANJANG ILIR"
en,JAGARAJA,JAGARAJA
en,"SEJANGKO I","SEJANGKO I"
en,"SUNGAI ROTAN","ROTAN RIVER"
en,"SEJANGKO II","SEJANGKO II"
en,"RANTAU PANJANG ULU","RANTAU PANJANG ULU"
en,"KETAPANG II","KETAPANG II"
en,"ARISAN DERAS","ARISAN DERAS"
en,"TANJUNG SERIAN","TANJUNG SERIAN"
en,"TALANG DUKUN","TALANG DUKUN"
en,"SUNGAI PINANG III","PINANG III RIVER"
en,"SUNGAI PINANG II","PINANG II RIVER"
en,SERIJABO,SERIJABO
en,"SUNGAI PINANG I","PINANG I RIVER"
en,"PINANG MAS","PINANG MAS"
en,"SUNGAI PINANG LAGATI","PINANG LAGATI RIVER"
en,"SUNGAI PINANG NIBUNG","PINANG NIBUNG RIVER"
en,"SERIJABO BARU","SERIJABO BARU"
en,"AUR STANDING","AUR STANDING"
en,PALU,PALU
en,"TELUK KECAPI","KECAPI BAY"
en,"PELABUHAN DALAM","PELABUHAN DALAM"
en,"PEMULUTAN ULU","PEMULUTAN ULU"
en,"PEMULUTAN ILIR","PEMULUTAN ILIR"
en,PEGAYUT,PEGAYUT
en,"IBUL BESAR I","IBUL BESAR I"
en,"IBUL BESAR II","IBUL BESAR II"
en,"IBUL BESAR III","IBUL BESAR III"
en,"LEBUNG JANGKAR","LEBUNG JANGKAR"
en,"KEDUKAN BUJANG","KEDUKAN BUJANG"
en,"BABATAN SAUDAGAR","BABATAN SAUDAGAR"
en,"PIPA PUTIH","PIPA PUTIH"
en,SEMBADAK,SEMBADAK
en,"SIMPANG PELABUHAN DALAM","SIMPANG PELABUHAN DALAM"
en,"MAJU JAYA","MAJU JAYA"
en,"NAIKAN TEMBAKANG","NAIKAN TEMBAKANG"
en,"PEMATANG BANGSAL","PEMATANG BANGSAL"
